cid,#sim,day,budget,start,end,vidCoeff,mobCoeff,reach,demand,publisher,OML,OMH,OFL,OFH,YML,YMH,YFL,YFH,completion_percentage,profit,decision,revenue,budgetMillis,tartgetedImps,other,cost,ERR
1074957594,137,0,9.077,1,5,2.273137064985508,1.5693675203892417,9077, , ,1,0,0,0,1,0,0,0,0.09731792194335222,??, ,0.18995480327117703,9077,883.354777479808,663.7510348768931,4.088116537147147,0.02092704674134373
2066851633,137,2,0.016,3,5,2.6720726314839895,2.3850705551590963,153, , ,0,0,0,0,0,1,0,0,1,??, ,0.021744096032322458,16,836.2781508918931,10427.383005791598,0.643906256756664,1.3590060020201535
548126341,137,0,7.02,1,5,2.0738515078136777,2.1692580980552227,7020, , ,1,1,0,0,0,0,0,0,1,??, ,8.426559211399931,7020,9654.050274022797,15495.587142408964,10.942513040052775,1.2003645600284805
357087350,137,0,7.02,1,5,2.2034927176893584,2.0596894914125916,7020, , ,1,1,0,0,0,0,0,0,1,??, ,8.658081652701584,7020,10691.152036916648,0.0,8.269530629144162,1.2333449647723056
1857806913,137,5,0.991,6,10,2.350075525160765,1.9844289352201394,7920, , ,0,0,0,0,1,0,0,0,1,??, ,1.2000143694849204,991,11219.473371157259,0.0,0.0,1.2109125827294858
1138353358,137,1,0.921,2,11,2.5253363918876284,2.462333176983736,9180, , ,0,0,0,0,1,0,0,0,1,??, ,1.052057535864148,921,11099.093646999067,0.0,0.012130499321677153,1.1422991703193788
530318279,137,6,0.735,7,11,2.131243151458088,2.4934549621905493,7344, , ,0,0,0,0,1,0,0,0,0.0,??, ,0.0,735,0.0,0.0,0.0,0.0
118454257,137,3,0.973,4,13,2.184059366409727,1.9293673721361073,3865, , ,0,0,0,0,0,1,0,1,1,??, ,1.1503903946810348,973,5078.512151630719,0.0,0.0,1.1823128413988024
2040940826,137,8,0.579,9,13,2.7506491278531033,1.7988947143989242,5882, , ,0,0,0,0,1,1,0,0,1,??, ,0.707388347945024,579,8613.68649596774,0.0,0.03233476487252143,1.2217415335838067
902670886,137,4,2.487,5,14,2.897164152103142,1.6081514727791313,24780, , ,1,1,0,0,1,1,0,0,1,??, ,2.9968521859148622,2487,34515.06902847087,0.0,0.0,1.2050069102995022
1410724514,137,10,1.742,11,15,2.9399816109092205,1.97826758574302,20176, , ,1,1,0,0,1,1,0,0,1,??, ,2.147217943930463,1742,30647.881662646087,0.0,0.06802393767705175,1.232616500534135
560434353,137,11,0.893,12,16,2.456130406594603,2.2114516046409998,9077, , ,1,0,0,0,1,0,0,0,1,??, ,1.1076176129186532,893,14183.780585571934,0.0,0.018893138810198273,1.2403332731451884
927418589,137,7,0.238,8,17,2.3176616975587203,2.3417001023554076,2585, , ,0,0,0,0,0,1,0,0,1,??, ,0.27905387467074716,238,3321.2489563320128,0.0,0.007841348441926379,1.1724952717258286
1720373067,137,12,1.987,13,17,2.5910479337415318,2.160265639557058,20176, , ,1,1,0,0,1,1,0,0,1,??, ,2.363676268492065,1987,26981.471930283973,0.0,0.7878597585483313,1.1895703414655585
1809711684,137,16,5.068,17,19,2.0424686480973486,1.858243232505643,5647, , ,0,0,0,0,1,1,0,0,1,??, ,6.444661039628062,5068,10157.288095024614,0.0,9.046926728043289,1.271637932049736
1497535409,137,9,0.847,10,19,2.492783946812533,1.662472775025976,9178, , ,0,0,0,0,1,1,1,1,1,??, ,1.0134871075873289,847,12494.820524483559,0.0,0.25315200018594897,1.1965609298551698
3968263,137,17,0.81,18,22,2.629924570423194,2.3495994262137554,7920, , ,0,0,0,0,1,0,0,0,1,??, ,0.9882623547856796,810,11536.836065992262,0.0,0.003204261023979057,1.2200769812168883
588984553,137,19,0.088,20,22,2.2896107436497832,1.6114177102914393,775, , ,0,0,0,0,0,1,0,0,1,??, ,0.11088969750436325,88,1316.1400647720234,0.0,0.0,1.2601101989132188
910667026,137,18,0.323,19,23,2.0189511208495152,2.372288958065673,3312, , ,0,1,0,0,0,1,0,0,1,??, ,0.3983096596057818,323,5040.65813938892,0.0,0.0,1.2331568408847733
1204754568,137,13,0.31,14,23,2.5197028810616633,2.1909539652186734,3256, , ,0,1,0,0,0,0,0,0,1,??, ,0.33576892718801027,310,3586.0367315735202,80875.03471907869,2.458822236445931,1.0831255715742267
1950783490,137,14,1.402,15,24,2.8488586886444516,2.103553225429512,14688, , ,0,0,0,0,1,0,0,0,0.5550820938726451,??, ,0.3924773361891501,1402,8153.04579480141,0.0,0.0,0.27994103865131964
1465224814,137,22,0.235,23,25,2.9632738011805055,2.005400428711172,2628, , ,1,0,0,0,1,0,0,0,1,??, ,0.3030337772216548,235,5260.460912996554,5370.780849900557,0.09936503543385272,1.2895054349857653
1383711145,137,15,3.314,16,25,2.1028593827373117,1.7557467603319235,5206, , ,1,1,0,0,0,0,0,0,1,??, ,4.258149872413156,3314,10112.521178751105,0.0,1.1336330983787195,1.2848973664493533
1484450989,137,23,0.679,24,26,2.21299169046109,2.108294340487366,7566, , ,1,1,0,0,1,1,0,0,1,??, ,0.8745028975277784,679,14986.669794239462,0.0,0.08729266715400025,1.287927684135167
519653066,137,21,0.316,22,26,2.217810254665485,1.9094040619830848,1795, , ,1,0,0,0,0,0,0,0,1,??, ,0.40748346702785737,316,3593.0277744364453,0.0,0.0,1.2895046424932195
1369195457,137,26,0.146,27,29,2.415214798450317,1.8835245489573307,1077, , ,1,0,0,0,0,0,0,0,1,??, ,0.15586564137946035,146,1162.1163727464718,0.0,0.15425746869170462,1.0675728861606875
1761976742,137,20,0.568,21,30,2.220972418645622,1.885377003467402,5616, , ,1,1,0,0,0,0,0,0,1,??, ,0.7221098743974275,568,10084.466903970504,0.0,0.0,1.2713202014039218
912404424,137,27,1.567,28,30,2.4854266135498824,2.1724095693441217,7434, , ,1,1,0,0,1,1,0,0,1,??, ,2.020506266976164,1567,14871.124249519302,0.0,1.8255785093029733,1.2894105085999772
380824553,137,28,0.486,29,31,2.6620742060164155,1.999609117033503,775, , ,0,0,0,0,0,1,0,0,1,??, ,0.6268722527590918,486,1555.0363598500608,0.0,0.1292182313463164,1.2898606023849626
773698796,137,29,0.531,30,32,2.6922163859582304,1.7373034321672742,4406, , ,0,0,0,0,1,0,0,0,0.2272891268838276,??, ,0.03137356302308224,531,1001.4358930501444,0.0,0.5346382813777995,0.05908392283066335
1530994007,137,30,3.126,31,33,2.9075120830202943,2.082469823215937,8714, , ,1,0,0,0,1,0,0,0,1,??, ,3.9753230651874607,3126,15678.807491888627,0.0,0.5885952161247948,1.2716964379998275
1463281071,137,24,0.159,25,34,2.068725405391937,2.1379252803822073,1546, , ,0,0,0,0,0,1,0,1,1,??, ,0.204312260403503,159,3004.685998336997,0.0,0.0,1.2849827698333522
1634742220,137,31,0.981,32,34,2.953352802350174,1.879961922556093,11894, , ,1,1,0,0,1,1,0,0,1,??, ,1.2610817876674563,981,23193.17451023004,38574.46122925899,0.23771030343432592,1.2855064094469484
13072956,137,25,1.42,26,35,2.3824989499788307,1.5364493766077278,14360, , ,1,0,0,0,0,0,0,0,0.8978036621342121,??, ,1.240621591914116,1420,12892.460588247286,0.0,0.017825909853707737,0.8736771774043071
1650099546,137,33,0.053,34,36,2.762068766666209,1.7423334689039218,463, , ,0,0,0,0,0,1,0,1,0.7960017970670845,??, ,0.036902423541589895,53,368.54883204206016,4359.567770317002,2.0252989352241313,0.6962721422941489
1076203303,137,32,0.251,33,37,2.761947232510184,1.7235773499201867,1836, , ,0,0,0,0,1,0,0,0,1,??, ,0.3083138510993014,251,2747.913071062824,0.0,0.040614753406221706,1.2283420362521966
1742559900,137,34,0.407,35,37,2.088474800679141,2.1655517735289496,4807, , ,1,0,1,0,1,0,1,0,1,??, ,0.49906137749103957,407,7142.735428921715,0.0,0.01674700435729849,1.226195030690515
1723721906,137,36,4.107,37,39,2.79002291820122,2.4832796099858965,4406, , ,0,0,0,0,1,0,0,0,0.4351019460186282,??, ,0.6821826518242101,4107,1917.0591741580758,0.0,4.108599454877496,0.1661024231371342
2040329316,137,37,3.329,38,42,2.798733855986068,2.169552683404393,10952, , ,1,0,0,0,1,0,0,0,0.2231008944431764,??, ,0.19178971119916546,3329,2443.400995941668,3070.2371911619666,4.061585283151991,0.05761180871107403
1670604682,137,39,0.494,40,44,2.0574715254211293,1.8903063558287903,5044, , ,1,1,0,0,1,1,0,0,1,??, ,0.5729116072257131,494,6307.560864689228,0.0,0.014264157065579867,1.1597400955986095
2008308506,137,41,0.243,42,44,2.2039372250102716,2.3516603650143573,994, , ,0,1,0,0,0,1,0,0,1,??, ,0.3133946121619936,243,1992.1596007588741,0.0,0.15362074844081208,1.2896897619835128
716035222,137,35,56.092,36,45,2.33321946581594,2.457293715465926,64096, , ,1,0,1,0,1,0,1,0,1,??, ,67.39344636038064,56092,88412.94336074933,0.0,23.69169653438967,1.201480538407984
630240462,137,43,1.842,44,48,2.7080513079391566,2.268648004752006,1628, , ,0,1,0,0,0,0,0,0,1,??, ,2.282360858631716,1842,2531.7777498905994,0.0,0.25376921198363867,1.2390666984971315
403335683,137,45,0.422,46,48,2.6108292130125488,2.3427249508379657,4771, , ,0,1,0,1,0,1,0,1,1,??, ,0.5099274085699792,422,6708.72851948394,0.0,0.0770103126972828,1.2083587880805196
264753751,137,38,3.16,39,48,2.6390662146903834,1.7719572944766522,29048, , ,1,0,0,0,1,0,0,0,1,??, ,3.3220332901185685,3160,30720.013301269326,74727.50934397349,0.5164309153598947,1.0512763576324584
2085235991,137,44,1.354,45,49,2.0990049963580053,2.007775209619174,13527, , ,1,1,1,1,0,0,0,0,0.5004511956307808,??, ,0.2995165166726877,1354,6769.6033232975715,0.0,0.2599801528248503,0.2212086533771696
1006545874,137,46,0.566,47,49,2.8234487194192672,2.2277557191547928,5366, , ,0,0,0,0,1,1,0,0,0.0,??, ,0.0,566,0.0,0.0,0.0,0.0
412507079,137,40,0.99,41,50,2.422895105972704,2.385796307371477,11180, , ,0,0,0,0,1,1,0,0,1,??, ,1.192605420222019,990,15556.752032325938,0.0,0.0,1.2046519396182012
1599080811,137,47,0.736,48,50,2.244052259595532,1.5456739103824653,8116, , ,1,1,1,1,0,0,0,0,1,??, ,0.9367262351145047,736,14683.759554839824,0.0,0.02244314551856323,1.2727258629273162
2084797973,137,42,4.223,43,52,2.0851290736480053,1.7600189126649348,43288, , ,1,1,1,1,0,0,0,0,1,??, ,4.559809055913108,4223,47459.104632488765,0.0,0.8632123293500504,1.0797558740026305
1536475546,137,48,1.296,49,53,2.929397707709169,2.1244767131005164,1980, , ,0,0,0,0,1,0,0,0,1,??, ,1.6714599490740079,1296,3968.7405765345093,0.0,0.3775636179195168,1.2897067508287097
1018755807,137,50,1.608,51,53,2.298512878030166,2.140265138488671,19228, , ,1,0,1,0,1,0,1,0,1,??, ,2.0315904512497074,1608,33172.643440805216,0.0,0.17843187979507538,1.2634268975433502
393588754,137,52,3.387,53,55,2.7934013247975864,2.2565309111026624,12986, , ,1,1,1,1,0,0,0,0,1,??, ,4.269582213704812,3387,22101.856084585263,0.0,3.3893847607013643,1.2605793367891385
1277810952,137,51,0.077,52,56,2.9030111679780237,1.544592894157732,663, , ,0,1,0,0,0,1,0,0,1,??, ,0.09931373041857824,77,1329.662270534198,0.0,0.0,1.2897887067347824
1893522278,137,54,0.299,55,57,2.526877703452616,2.0694900061609562,2970, , ,0,0,0,0,1,0,0,0,1,??, ,0.386046940207666,299,6011.011862106102,0.0,0.0,1.2911268903266422
387600857,137,55,1.051,56,58,2.576854326494418,1.6146406749148166,12986, , ,1,1,1,1,0,0,0,0,1,??, ,1.3480254914133598,1051,24869.077780824624,0.0,0.0,1.2826122658547667
1546914387,137,56,0.339,57,59,2.4834761065897055,2.1202791713114593,1212, , ,0,1,0,0,0,0,0,0,0.29701529091807605,??, ,0.02940184885861021,339,359.98253259270814,3682.672947690542,2.0265942481710044,0.08673111757702126
567042616,137,49,0.361,50,59,2.3533535199576345,1.8484976431950235,1616, , ,0,1,0,0,0,0,0,0,1,??, ,0.41948096128510437,361,2030.198967403866,19895.39241489873,0.78515899223119,1.1619971226734194
1013803610,138,1,5.525,2,4,2.611912059723634,2.4741246314926597,11013, , ,0,0,0,0,1,1,1,1,0.13896810400312753,??, ,0.17485456190825818,5525,1530.4557293864436,0.0,2.027797347354113,0.03164788450828202
1638158156,138,0,10.49,1,5,2.380084896009114,2.3471923114825106,10490, , ,1,0,1,0,0,0,0,0,1,??, ,12.451469169497955,10490,13939.189306693741,0.0,13.074443218816825,1.186984668207622
566301631,138,0,7.02,1,5,2.901962067313926,2.003853141029366,7020, , ,1,1,0,0,0,0,0,0,1,??, ,8.545357501614818,7020,10137.070847028912,0.0,13.591536398536649,1.2172873933924244
777957068,138,0,5.882,1,5,2.4612187922241056,1.5455910780989996,5882, , ,0,0,0,0,1,1,0,0,0.2954982499764842,??, ,0.5062013609427715,5882,1738.12070636168,1597.4118447732362,4.047324176257127,0.0860593949239666
1085536536,138,0,6.507,1,5,2.0913876921707257,1.944445216902221,6507, , ,1,1,0,0,0,0,0,0,1,??, ,7.932722070436619,6507,9449.616012879493,0.0,6.5281567835845316,1.219105896793702
25931779,138,0,1.657,1,5,2.6183895792205596,1.70092332695173,1657, , ,0,1,0,0,0,1,0,0,1,??, ,2.075856544744823,1657,2723.010115008404,0.0,0.7447389622556578,1.252780051143526
1351609770,138,0,1.657,1,5,2.543346084811358,2.0574225684824663,1657, , ,0,1,0,0,0,1,0,0,1,??, ,1.8539629567377134,1657,1924.2129746056012,0.0,0.47248341825565754,1.118867203824812
700282612,138,0,6.507,1,5,2.0051419496834826,1.760921681639835,6507, , ,1,1,0,0,0,0,0,0,1,??, ,8.000264195087492,6507,9777.068364220291,14505.345674333685,3.8464151562210334,1.2294858145208996
96816417,138,0,10.952,1,5,2.73614297329943,2.014522828917344,10952, , ,1,0,0,0,1,0,0,0,1,??, ,13.933851451472787,10952,19765.677605044097,0.0,7.816205269094553,1.2722654721943742
1726117265,138,3,0.61,4,8,2.570263467197495,1.5001727836280025,4860, , ,0,1,0,1,0,0,0,0,1,??, ,0.7385304962863001,610,6880.508856240449,0.0,0.24292620145420807,1.2107057316168854
103091298,138,4,17.089,5,9,2.7838362638440115,1.5217044078463988,20176, , ,1,1,0,0,1,1,0,0,1,??, ,20.506482021408576,17089,27717.844948200425,0.0,4.113072807187073,1.199981392791186
956778905,138,6,0.812,7,9,2.239049091163583,1.734525272383154,8116, , ,1,1,1,1,0,0,0,0,1,??, ,1.0428513441495912,812,15705.977720428376,11688.587836691982,0.26506552563884456,1.2842996849132897
681919761,138,5,0.561,6,10,2.272359510965545,1.6547403236387495,1024, , ,0,0,0,0,0,1,0,0,1,??, ,0.6594907627989498,561,1324.697687232645,0.0,0.0816965341056129,1.175562857039126
2127267505,138,2,0.284,3,12,2.356402952926983,2.297741567044761,814, , ,0,1,0,0,0,0,0,0,1,??, ,0.35956615146717097,284,1422.7554181929409,678.2636747751378,2.973629066821923,1.2660779981238415
229138740,138,9,0.161,10,12,2.712148797581271,1.6674833678634156,1212, , ,0,1,0,0,0,0,0,0,1,??, ,0.20762602317900242,161,2427.645410969947,0.0,0.026232868905109712,1.2896026284410087
1223885060,138,12,0.171,13,15,2.6497610603862367,2.26396965626016,1212, , ,0,1,0,0,0,0,0,0,1,??, ,0.2205154654626143,171,2427.015907003085,0.0,0.09811448687611676,1.2895641255123642
873047127,138,10,5.699,11,15,2.33519177677147,2.448242325592114,4950, , ,0,0,0,0,1,0,0,0,1,??, ,7.396643143788233,5699,10520.40120905952,0.0,0.1212445552407916,1.2978843909086213
1037846692,138,11,0.398,12,16,2.651798038322408,1.7334812880636417,4589, , ,0,0,0,0,1,1,1,1,1,??, ,0.49789163516285107,398,7483.662916880847,0.0,0.005573997826649419,1.250984007946862
161707320,138,7,2.244,8,17,2.4199223426641177,2.1842464839041495,25220, , ,1,1,0,0,1,1,0,0,1,??, ,2.7595985501983753,2244,37930.96327275963,0.0,0.02861541076487225,1.229767624865586
1655538743,138,8,1.306,9,18,2.4815382322334187,2.2875639625437394,13015, , ,1,1,0,0,0,0,0,0,1,??, ,1.6151137245745502,1306,20062.189163568182,0.0,0.0,1.2366873848197169
1035786595,138,14,0.431,15,19,2.6641909095172798,2.346830017701572,4956, , ,1,1,0,0,1,1,0,0,1,??, ,0.5661590471577006,431,12068.26005730895,0.0,0.16560385574510453,1.31359407693202
1179849057,138,16,0.17,17,19,2.103053065723917,1.847447012189416,1939, , ,0,1,0,0,0,0,0,0,0.818199239391325,??, ,0.12558528304922983,170,1586.4883251797792,0.0,0.06399427863278598,0.7387369591131165
979061192,138,15,0.894,16,20,2.119153271001162,2.0216336204888035,9604, , ,1,0,0,0,0,0,0,0,1,??, ,0.9860266182311952,894,10880.389348475439,0.0,0.0,1.1029380517127463
1434635538,138,17,0.439,18,22,2.176215568863781,1.8223106662643387,4860, , ,0,1,0,1,0,0,0,0,1,??, ,0.5388268815826537,439,7250.63043497022,0.0,0.0,1.2273960856096895
1329174636,138,20,4.069,21,23,2.4258478630054348,2.411344165290341,6571, , ,1,0,0,0,1,0,0,0,1,??, ,5.246913819128371,4069,13151.331886786029,0.0,0.09280475235637774,1.289484841270182
325359350,138,18,0.044,19,23,2.505651883064948,2.4686131479112974,517, , ,0,0,0,0,0,1,0,0,1,??, ,0.05611228233421418,44,948.5714992836959,0.0,0.006582235589941975,1.275279143959413
104110772,138,13,0.568,14,23,2.488629844928439,1.5372453273454538,6184, , ,0,0,0,0,0,1,0,1,1,??, ,0.634291884706864,568,7156.419286885442,68677.3206730234,0.9521093262919776,1.1167110646247607
512355891,138,21,0.35,22,24,2.06754536750327,1.5275856267205026,2970, , ,0,0,0,0,1,0,0,0,1,??, ,0.45129847670359796,350,5941.795597676752,0.0,0.025586929555182433,1.289424219153137
416568920,138,19,0.254,20,24,2.871509164394469,1.9178148505401051,2068, , ,0,0,0,0,0,1,0,0,1,??, ,0.2948400300718089,254,2591.5915987609587,0.0,0.03404085106382982,1.1607875199677518
1166208184,138,23,6.245,24,26,2.331358887286197,1.5409358819439947,12105, , ,1,1,0,0,1,1,0,0,1,??, ,7.772811496338707,6245,19234.746239778167,0.0,0.10439693167089553,1.2446455558588803
337087774,138,24,0.779,25,27,2.179011185407632,1.5654302672805906,5647, , ,0,0,0,0,1,1,0,0,0.10690936178670558,??, ,0.01814229880719596,779,603.7171660095264,2074.2023243511603,2.0241702573718143,0.023289215413602002
206084548,138,25,0.219,26,30,2.497860479516736,1.8774359675291694,2401, , ,1,0,0,0,0,0,0,0,1,??, ,0.2823769052633463,219,4802.420287992987,0.0,0.0,1.289392261476467
1590526078,138,27,2.014,28,32,2.293418764767575,1.5763818470141038,21644, , ,1,1,1,1,0,0,0,0,1,??, ,2.3657706206327758,2014,27943.108556127467,0.0,0.02623536054718478,1.1746626716150825
1130385620,138,22,0.066,23,32,2.566659493530973,2.47318527761098,512, , ,0,0,0,0,0,1,0,0,1,??, ,0.07796199123386731,66,671.0612165136639,0.0,0.004737951627194682,1.1812422914222318
1379256333,138,31,2.708,32,34,2.156542489173267,1.6399937608513393,2970, , ,0,0,0,0,1,0,0,0,1,??, ,3.4917606699934587,2708,5941.793894919341,0.0,0.06346637087452714,1.2894241765116168
1015549895,138,29,0.435,30,34,2.446369310683358,2.2667061055074402,5044, , ,1,1,0,0,1,1,0,0,1,??, ,0.504565285369531,435,6309.8766360727395,0.0,0.10464895364979199,1.1599201962517955
2096474034,138,30,0.203,31,35,2.7475484140460926,1.6866631236459861,1988, , ,0,1,0,1,0,1,0,1,1,??, ,0.2617646504545986,203,3978.7214673108347,0.0,6.075511498810465E-4,1.2894810367221607
2108845511,138,33,0.066,34,36,2.8857634878837826,2.0336883609401606,463, , ,0,0,0,0,0,1,0,1,1,??, ,0.0851128966907072,66,927.3096010607028,0.0,0.0,1.2895893437985937
1915028016,138,26,0.231,27,36,2.194731929562777,1.9763573262658474,1034, , ,0,0,0,0,0,1,0,0,1,??, ,0.2933481327654576,231,1842.9395344172688,0.0,0.003907518940149908,1.2699053366470026
731517653,138,32,1.016,33,37,2.867305172865123,1.5011751595903116,10490, , ,1,0,1,0,0,0,0,0,1,??, ,1.2744976536474228,1016,17362.480424490066,0.0,0.0,1.2544268244561247
1841352709,138,28,0.37,29,38,2.350578716541342,2.184961347669195,3976, , ,0,1,0,1,0,1,0,1,1,??, ,0.4700559322414609,370,7105.762955655839,0.0,0.0,1.2704214384904349
1400874006,138,36,0.935,37,39,2.6213393988278444,2.0031845219143083,1101, , ,0,0,0,0,1,0,0,0,1,??, ,1.1980741044612977,935,2092.547870930948,0.0,0.9361560970694063,1.2813626785682328
40447612,138,37,0.603,38,42,2.8871785838168664,2.4927557855649267,5411, , ,1,1,1,1,0,0,0,0,1,??, ,0.7775531214491062,603,10828.93104078067,0.0,0.034048157017909274,1.2894744965988494
1350136544,138,39,0.294,40,42,2.1877870449533634,1.742896398594429,2628, , ,1,0,0,0,1,0,0,0,1,??, ,0.3790960648799615,294,5258.231263457744,0.0,0.26351037240294595,1.2894423975508895
881036918,138,38,0.787,39,43,2.7867762322066083,2.3477104857872395,9604, , ,1,0,0,0,0,0,0,0,1,??, ,0.9464148420761174,787,13286.713258656808,0.0,0.191400788696142,1.202560155115778
1689045851,138,34,1.186,35,44,2.508824049791583,2.0245429651720257,3590, , ,1,0,0,0,0,0,0,0,1,??, ,1.539709086627654,1186,7650.49715150462,0.0,0.042796360724499695,1.2982370039019004
2102260437,138,41,0.391,42,44,2.7427757359927574,1.9270674553171652,310, , ,0,0,0,0,0,1,0,0,1,??, ,0.5044106008026126,391,622.8240882446057,0.0,0.0,1.2900526874747125
394500701,138,35,3.094,36,45,2.8501821104899454,1.609004487468368,35048, , ,1,0,0,0,1,0,0,0,1,??, ,3.5362211235197285,3094,42423.90796267973,0.0,0.33838307022214986,1.1429286113509143
1710952411,138,40,3.079,41,45,2.5727863408608735,1.5779964259803514,3816, , ,0,0,0,0,1,0,1,0,1,??, ,3.970236750542941,3079,7635.966962326504,0.0,2.346995534706833,1.289456560747951
2065042864,138,43,0.365,44,46,2.8687902846137776,2.289218680016173,4308, , ,1,0,0,0,0,0,0,0,1,??, ,0.46017687631075793,365,7338.282306456606,0.0,0.0,1.2607585652349533
960640386,138,42,1.051,43,47,2.0474469173916803,2.0673400275376825,12390, , ,1,1,0,0,1,1,0,0,1,??, ,1.2977082601700012,1051,18963.71640038194,0.0,0.0,1.2347366890294968
669401555,138,44,0.94,45,49,2.064111470817943,2.210892168252956,10952, , ,1,0,0,0,1,0,0,0,1,??, ,1.1748372272475232,940,17773.643255227238,0.0,0.0,1.2498268374973651
232204338,138,46,0.032,47,49,2.119715251504354,1.8195945840170924,384, , ,0,0,0,0,0,1,0,0,1,??, ,0.04126948604436176,32,769.511821375617,0.0,0.0,1.2896714388863049
1048473820,138,45,0.2,46,50,2.341753816329396,1.973200545176108,2401, , ,1,0,0,0,0,0,0,0,1,??, ,0.25790086561075953,200,4806.0397969909,0.0,0.0,1.2895043280537977
576058069,138,47,0.869,48,52,2.058838902582809,2.1102223464204255,1980, , ,0,0,0,0,1,0,0,0,1,??, ,1.1205842875222485,869,3963.4856925039758,0.0,0.0,1.289510112223531
355698771,138,50,0.409,51,55,2.6621560385421854,2.4556478394713195,4950, , ,0,0,0,0,1,0,0,0,1,??, ,0.5273986657266745,409,9906.926452038708,0.0,0.0,1.2894832902852678
729563778,138,52,0.382,53,55,2.269289819109072,2.033189464228574,4752, , ,0,0,0,0,1,0,0,0,1,??, ,0.4790641606446183,382,7853.823378730518,0.0,0.0,1.2540946613733464
889122738,138,51,0.061,52,56,2.4046833367391365,1.6757415280927082,256, , ,0,0,0,0,0,1,0,0,1,??, ,0.07133047923440713,61,326.65832096950095,0.0,0.0,1.1693521185968383
847057204,138,48,0.295,49,58,2.526288948614022,1.682661164788521,3590, , ,1,0,0,0,0,0,0,0,1,??, ,0.37654846456308805,295,6629.693540235181,0.0,0.0,1.2764354730952139
1319171934,138,56,1.664,57,59,2.5424894113541274,2.181813049375549,5762, , ,1,0,0,0,0,0,0,0,0.18187956498035626,??, ,0.07335839093524178,1664,1047.9900534168128,3875.203246024503,2.0384826712342328,0.04408557147550588
492046795,138,49,1.154,50,59,2.7279838597692114,2.0297587909377466,14040, , ,1,1,0,0,0,0,0,0,1,??, ,1.3879162637746174,1154,19431.20107076019,0.0,0.0,1.2027004018844172
1229481806,139,0,5.59,1,5,2.7184114944425763,1.5025324929170123,5590, , ,0,0,0,0,1,1,0,0,0.1404193530858285,??, ,0.1791266001755612,5590,784.9441837497814,1249.2647310253703,4.065456918219985,0.0320441145215673
156532816,139,0,10.952,1,5,2.4902233972028354,2.037507179494626,10952, , ,1,0,0,0,1,0,0,0,1,??, ,14.121425322768246,10952,21905.93424758988,0.0,15.111009827225246,1.28939237790068
112362451,139,0,10.952,1,5,2.911335927187862,2.3557135375155944,10952, , ,1,0,0,0,1,0,0,0,1,??, ,14.065418496178351,10952,21191.360822272414,0.0,14.383549604000038,1.2842785332522235
224791064,139,0,7.02,1,5,2.6852617323863353,2.2903552403983127,7020, , ,1,1,0,0,0,0,0,0,1,??, ,8.670730990755475,7020,10760.504637308923,0.0,13.87064101169269,1.2351468647799821
694654977,139,0,5.882,1,5,2.044655478126483,2.081761033678875,5882, , ,0,0,0,0,1,1,0,0,1,??, ,7.11863189222332,5882,8316.082871066117,0.0,0.2075740723636539,1.2102400360801293
2018183521,139,0,7.02,1,5,2.0872778013571645,1.892669698288675,7020, , ,1,1,0,0,0,0,0,0,1,??, ,8.1867525188766,7020,8897.334043983567,0.0,9.999532279607068,1.1662040625180343
1678843605,139,0,10.49,1,5,2.2560924773007835,2.3203324964833323,10490, , ,1,0,1,0,0,0,0,0,1,??, ,12.492589266412836,10490,14075.213924135925,7493.781973000523,2.545432477262137,1.1909046011833018
757679567,139,0,3.312,1,5,2.8163916997083542,2.2212572801022095,3312, , ,0,1,0,0,0,1,0,0,1,??, ,4.262510812134145,3312,6520.279553956189,0.0,0.6786647999999939,1.2869899795091018
942513498,139,2,1.67,3,7,2.9667072358179873,1.6357740204263895,8012, , ,1,0,1,0,1,0,1,0,0.1864969429803396,??, ,0.07601620400490387,1670,1494.2135071584808,265.15705670910484,4.0743210526024285,0.04551868503287657
1582718823,139,4,0.91,5,7,2.686130062001992,2.199858715666134,2970, , ,0,0,0,0,1,0,0,0,1,??, ,1.1734168632137698,910,5943.5878317522365,0.0,0.0,1.289469080454692
1377291878,139,3,3.81,4,8,2.537134002532468,1.8789750477029652,13527, , ,1,1,1,1,0,0,0,0,1,??, ,4.822595051554876,3810,23607.35497091069,0.0,0.027039468613138024,1.2657729794107284
1972637867,139,5,1.683,6,8,2.2669222267196742,1.6365807109721289,1684, , ,1,1,0,0,0,0,0,0,1,??, ,2.1701825813225595,1683,3370.1167109280104,0.0,0.0,1.2894727161750206
1959219915,139,1,0.368,2,11,2.5657151673920544,2.3942908028676593,3672, , ,0,0,0,0,1,0,0,0,1,??, ,0.4666817305195244,368,6485.892175904231,0.0,6.122391559387344E-5,1.268156876411751
2137392799,139,7,0.966,8,12,2.5580650881293256,2.420793341028764,8944, , ,0,0,0,0,1,1,0,0,1,??, ,1.2432394741694606,966,17608.751923976015,0.0,0.025388596377749068,1.2869973852685928
1815205307,139,8,0.285,9,13,2.15974041261191,1.8847527664276025,3092, , ,0,0,0,0,0,1,0,1,1,??, ,0.3589924733602424,285,5239.078613827696,0.0,0.006595579636363642,1.2596227135447104
871489317,139,11,0.499,12,14,2.120986701024438,2.2207146441916503,5366, , ,0,0,0,0,1,1,0,0,1,??, ,0.6255157131200352,499,8847.138864411118,0.0,0.05793876302712284,1.2535385032465636
