index,cid,sim,day,budget,start,end,vidCoeff,mobCoeff,reach,demand,OML,OMH,OFL,OFH,YML,YMH,YFL,YFH,completion_percentage,profit,revenue,budgetMillis,tartgetedImps,other,cost,ERR,decision
371,852857,177,13,1.723,15,19,2.138330109904089,2.2848495416443546,18356,,0,0,0,0,1,1,1,1,0.6508867829189766,0.28420774860477194,0.7205756142170249,1723,11947.677787260734,0.0,0.43636786561225294,0.41820987476321814,
372,23330475,177,14,0.287,16,20,2.9472303875779806,1.7591885007403507,3037,,0,1,0,1,0,0,0,0,2.001524368887851,0.11970310349340058,0.37008437086386897,287,6078.629508312402,0.0,0.2503812673704684,1.2894925814072091,
373,24690353,177,11,1.357,13,22,2.2109509778765113,2.111522250762565,15904,,0,1,0,1,0,1,0,1,0.6409143088754572,0.46903238278331,0.5449497843200244,1357,10193.101168355272,0.0,0.07591740153671439,0.4015842183640563,
374,20088306,177,16,0.986,18,22,2.149811269022207,1.9584716420085435,9412,,0,0,0,0,1,1,0,0,0.5954534064216946,0.062405977539788215,0.3277233503153018,986,5604.40746124099,0.0,0.2653173727755136,0.33237662303783144,
375,29356548,177,17,0.068,19,23,2.5231503189731437,1.974540026206185,663,,0,0,0,1,0,0,0,1,4.601919387775158,-0.10590052236624559,0.09202527189165105,68,3051.07255409493,0.0,0.19792579425789664,1.3533128219360449,
376,11454836,177,18,0.068,20,24,2.036234268236335,1.5181297063218202,640,,0,0,0,0,0,0,0,1,1.256169150316946,0.028297237489399635,0.07901208090128493,68,803.9482562028455,0.0,0.0507148434118853,1.1619423661953665,
377,29060534,177,21,0.817,23,25,2.439326330265409,1.7949523780061258,7566,,0,0,1,1,0,0,1,1,1.0429103685500545,0.8491309800084903,0.8491309800084903,817,7890.659848449712,0.0,0.0,1.039328004906353,
378,3571582,177,22,0.615,24,26,2.8878358358687617,2.1703443772840014,6739,,0,0,1,1,0,0,0,0,1.9778821867897973,0.7914095927391691,0.7919379557096468,615,13328.948056776444,0.0,5.283629704776393E-4,1.2877039930238159,
379,7505912,177,15,3.724,17,26,2.55268498621881,2.352791871251557,30528,,0,0,0,0,1,0,1,0,1.1613129681215784,2.873703641262098,4.166760431363898,3724,35452.56229081554,0.0,1.2930567901018004,1.118893778561734,
380,20689867,177,23,0.318,25,27,2.2196125678473395,2.0445141327504373,3354,,0,0,0,0,0,0,1,1,3.132703287112788,-1.2356067480797974,0.4242757482702757,318,10507.086824976292,0.0,1.6598824963500731,1.3342004662587286,
381,20507593,177,25,0.087,27,29,2.90598256241897,1.7666785500444302,775,,0,0,0,0,0,1,0,0,1.765214962972651,0.04922117974755609,0.11031908523919333,87,1368.0415963038045,0.0,0.06109790549163724,1.2680354625194636,
382,31904019,177,19,0.207,21,30,2.3294390372538034,1.714149494486297,2585,,0,0,0,0,0,1,0,0,2.363675823047706,-0.025818291588878273,0.2712727885376294,207,6110.10200257832,0.0,0.29709108012650765,1.3104965629837169,
383,8784319,177,20,2.885,22,31,2.726650043340933,1.502266630542978,30528,,0,0,0,0,1,0,1,0,1.172119438283941,2.801577549816259,3.244305836306097,2885,35782.46221193215,0.0,0.4427282864898381,1.1245427508859955,
384,21222859,177,26,15.931,28,32,2.3511422045718624,2.333181278522219,14524,,1,0,0,0,1,0,0,0,1.322741857091531,15.645088202164095,18.87981380296823,15931,19211.502732397395,0.0,3.234725600804134,1.1850991025653275,
385,15707795,177,27,0.208,29,33,2.111377999780314,2.220195561382775,1988,,0,1,0,1,0,1,0,1,2.000786438848956,0.24027508815473697,0.26820305062983196,208,3977.5634404317248,0.0,0.027927962475094992,1.2894377434126536,
386,14166197,177,24,0.728,26,35,2.9475917821812527,1.7434269192297007,6625,,0,1,0,0,0,1,0,0,3.1621833700887807,0.8777420472884808,0.9717426143010403,728,20949.46482683817,0.0,0.09400056701255939,1.3348112833805499,
387,20582053,177,30,0.045,32,36,2.35734719212709,2.4143863161668175,517,,0,0,0,0,0,1,0,0,1.1300267128321853,0.04951506682313533,0.04955526290464081,45,584.2238105342398,0.0,4.019608150548434E-5,1.1012280645475736,
388,27706516,177,31,0.983,33,37,2.860859446831001,1.503579634688942,773,,0,0,0,0,0,1,0,1,3.082851664740493,1.1791490819223085,1.3104694749907912,983,2383.044336844401,0.0,0.13132039306848278,1.3331327314250165,
389,2094249,177,32,0.255,34,38,2.116323215887462,1.589593196839627,2603,,1,1,0,0,0,0,0,0,1.9576311618965605,-3.7392358118229905,0.32796014476567553,255,5095.713914416747,5180.525583050998,4.067195956588666,1.286118214767355,
390,17962701,177,28,0.716,30,39,2.5325940209373603,2.216137636930502,8975,,1,0,0,0,0,0,0,0,3.336415668836338,0.5882171635292363,0.9581075774442884,716,29944.330627806135,0.0,0.3698904139150522,1.338139074642861,
391,29789761,177,33,0.224,35,39,2.1404314907140733,2.3252647928102768,1988,,0,1,0,1,0,1,0,1,4.385525274227396,0.3024289743197734,0.3027279869324004,224,8718.424245164062,0.0,2.990126126269984E-4,1.3514642273767874,
392,229316,177,35,3.777,37,39,2.304878425277278,2.323258351130723,2970,,0,0,0,0,0,0,1,0,1.1433801078358568,4.188759124357196,4.188759124357196,3777,3395.8389202724943,0.0,0.0,1.1090175071107216,
393,30716358,177,29,3.535,31,40,2.7489243632838334,1.8536603907449107,40060,,1,0,1,0,1,0,1,0,1.6529340205453755,4.393957601607548,4.4333192624744875,3535,66216.53686304775,0.0,0.03936166086693921,1.2541214321002794,
394,5459033,177,37,0.432,39,43,2.3042479453880214,2.366814603764328,4860,,0,1,0,1,0,0,0,0,1.9635782571344664,0.4499786602618059,0.555806536312256,432,9542.990329673506,0.0,0.10582787605045005,1.2865892044265184,
395,7294885,177,39,0.178,41,45,2.2472305923797884,1.513660294113325,1980,,0,0,0,0,0,0,1,0,3.728579805605818,0.23915765519280188,0.23926996894997926,178,7382.58801509952,0.0,1.1231375717738228E-4,1.3442133087077488,
396,21589862,177,41,0.096,43,45,2.9899858218627986,2.178291404567824,1077,,1,0,0,0,0,0,0,0,1.5008461938310451,0.06038176534509439,0.11799895226218707,96,1616.4113507560355,0.0,0.05761718691709268,1.2291557527311152,
397,1486930,177,34,2.478,36,45,2.092043842557448,2.1373303724364625,24780,,1,1,0,0,1,1,0,0,1.08515312474757,2.656347063113048,2.656347063113048,2478,26890.094431244786,0.0,0.0,1.0719721804330298,
398,19951493,177,42,1.206,44,46,2.7190545273835443,2.323981626102336,11013,,0,0,0,0,1,1,1,1,0.9308412536719887,1.109687536265243,1.109687536265243,1206,10251.354726689611,0.0,0.0,0.9201389189595712,
399,10673200,177,36,0.325,38,47,2.501402329960546,1.8850040177501175,3976,,0,1,0,1,0,1,0,1,3.105149391812821,0.4286372499044405,0.43342515114539065,325,12346.073981847776,0.0,0.0047879012409501286,1.333615849678125,
400,12686080,177,43,1.957,45,47,2.4001519727321967,2.135244582430172,1591,,0,0,0,1,0,0,0,1,1.9309411865346682,2.4243787289027994,2.5126865905525047,1957,3072.127427776657,0.0,0.08830786164970533,1.2839481811714382,
401,22315962,177,38,0.112,40,49,2.5912400019454,2.2352486371951112,1280,,0,0,0,0,0,0,0,1,0.872272222460888,0.07343280983790049,0.0933884473463821,112,1116.5084447499366,0.0,0.019955637508481623,0.8338254227355545,
402,30984137,177,40,10.46,42,51,2.5207709599014683,1.978054064681745,39648,,1,1,0,0,1,1,0,0,1.217357728938233,11.389423117654916,11.987056474070368,10460,48265.79923694306,0.0,0.5976333564154522,1.1459901026835915,
403,4200460,177,45,0.474,47,51,2.193230956233274,1.8683080447009814,4487,,1,0,0,0,0,0,0,0,1.3368358032717085,0.5556396906412884,0.563789421213441,474,5998.382249280156,0.0,0.008149730572152646,1.1894291586781456,
404,17545450,177,48,0.78,50,54,2.7906514511097766,1.9532318575507777,6507,,1,1,0,0,0,0,0,0,2.0597016315922887,0.9357475336296709,1.0090294521115506,780,13402.478516771023,0.0,0.07328191848187969,1.2936275027071162,
405,13359618,177,50,0.074,52,54,2.937648113920557,1.6358030616600248,614,,0,0,0,0,0,0,0,1,0.5006352505863604,0.003779733534992698,0.016382517802614807,74,307.3900438600253,0.0,0.012602784267622109,0.22138537571101094,
406,960053,177,44,0.141,46,55,2.8250457970171805,2.226866762882772,1616,,0,1,0,0,0,0,0,0,4.413206168774467,0.16737520744265208,0.19059151091319282,141,7131.741168739539,0.0,0.02321630347054074,1.3517128433559775,
407,19227138,177,49,1.055,51,55,2.438458478393122,2.2365824271756,12610,,0,0,1,1,0,0,1,1,1.985594927435504,1.3383974018242992,1.3591509591974076,1055,25038.352034961707,0.0,0.020753557373108408,1.288294748054415,
408,32707661,177,51,0.076,53,57,2.969003356747339,1.93213454273503,640,,0,0,0,0,0,0,0,1,0.16049537948115067,-1.0081061577777068,0.0028648679280267996,76,102.71704286793643,3810.015950659304,1.0109710257057336,0.03769563063193158,
409,13131840,177,46,0.948,48,57,2.380579016434528,2.4910297897509452,10088,,0,0,1,1,0,0,1,1,2.00054324326827,1.2223698348779606,1.2223698348779606,948,20181.48023809031,0.0,0.0,1.2894196570442622,
410,4517692,177,47,3.26,49,58,2.9940792082144903,2.298079536079849,2650,,0,1,0,0,0,1,0,0,2.463222679081892,4.107457459541922,4.286069285643502,3260,6527.540099567014,0.0,0.17861182610157994,1.314745179645246,
411,14434740,177,52,0.573,54,58,2.3431248485203366,1.8612913775919555,4860,,0,1,0,1,0,0,0,0,1.3986680952073103,0.6913170317986924,0.6913170317986924,573,6797.526942707528,0.0,0.0,1.2064869664898648,
412,21833013,178,0,7.02,1,5,2.376698334764099,1.925821822076247,7020,,0,0,1,1,0,0,0,0,3.5088210720804125,7.928154607763094,9.41396683676698,7020,24631.923926004496,0.0,1.4858122290038858,1.3410209169183733,
413,27554289,178,0,3.312,1,5,2.6625892823903365,2.445057726549871,3312,,0,1,0,0,0,1,0,0,1.0990026888926565,2.29113521335871,3.5820770209784563,3312,3639.8969056124783,0.0,1.2909418076197465,1.0815449942567803,
414,30098661,178,0,3.037,1,5,2.6655229142868713,2.4091847239945308,3037,,0,1,0,1,0,0,0,0,0.6212934245039826,-2.951011361110256,1.1248286473707894,3037,1886.8681302185953,10502.358756495425,4.0758400084810456,0.3703749250480044,
415,27249641,178,0,3.312,1,5,2.062501209591851,2.267919544200179,3312,,0,1,0,0,0,1,0,0,1.4405200967716343,2.125212532598662,4.0290395606026905,3312,4771.002560507653,0.0,1.9038270280040286,1.2164974518727931,
416,30911294,178,0,3.037,1,5,2.559709960739747,1.6808582142605828,3037,,0,1,0,1,0,0,0,0,2.021822303941937,-1.5261117994047684,3.9206966826560192,3037,6140.2743370716635,0.0,5.446808482060788,1.290976846445841,
417,25738379,178,0,9.54,1,5,2.490443524384624,1.7384061312413501,9540,,0,0,0,0,1,0,1,0,2.653938009146492,10.389698688254484,12.60866273820804,9540,25318.568607257534,10042.731161276783,2.218964049953555,1.3216627608184528,
418,22974841,178,0,5.59,1,5,2.697342557434345,1.5081173460877004,5590,,0,0,0,0,0,0,1,1,1.0606339660282225,5.890157174842728,5.890157174842728,5590,5928.9438700977635,0.0,0.0,1.0536953801149782,
419,743874,178,0,5.882,1,5,2.7827353733776583,1.8425457945832726,5882,,0,0,0,0,1,1,0,0,1.1755308839475307,5.727542707562847,6.624785797326699,5882,6914.472659379376,0.0,0.8972430897638516,1.1262811624152838,
420,22038410,178,0,0.203,2,6,2.5907568284873306,1.8939609973038194,1980,,0,0,0,0,0,0,1,0,1.8629187462275534,0.25577730506631524,0.25942704951461193,203,3688.579117530556,0.0,0.003649744448296694,1.2779657611557236,
421,19504747,178,1,0.406,3,7,2.6233781263236424,2.402606820609761,407,,0,0,0,1,0,0,0,0,1.6918290843503698,0.5109592800201826,0.5112738178822502,406,688.5744373306005,0.0,3.1453786206754E-4,1.2592951179365768,
422,20049134,178,2,0.188,4,8,2.9636736798936623,1.7485773334425914,1836,,0,0,0,0,1,0,0,0,1.5580216275046102,0.2330367974486418,0.2330367974486418,188,2860.5277080984642,0.0,0.0,1.2395574332374564,
423,17303923,178,6,0.246,8,12,2.623275313716997,2.151292650644665,2808,,0,0,1,1,0,0,0,0,8.219574398814515,0.33661942835423214,0.33661942835423214,246,23080.56491187116,0.0,0.0,1.3683716599765534,
424,7619430,178,8,0.255,10,12,2.707665817896074,1.696056203224682,2973,,1,1,0,0,1,1,0,0,1.8221545353332123,0.06931532842830884,0.32487831560038644,255,5417.26543354564,0.0,0.2555629871720776,1.2740326101975938,
425,15781058,178,7,0.142,9,13,2.4370194881979574,2.4342790174569613,1292,,0,0,0,0,0,1,0,0,2.4378767482055346,-0.08268877340274988,0.18654683863310584,142,3149.736758681551,0.0,0.2692356120358557,1.3137101312190553,
426,23409620,178,9,0.541,11,13,2.6121338876623783,2.2321519912169125,3180,,0,1,0,0,0,1,0,0,0.06040022288438755,-1.0099435124387128,0.00669426252916926,541,192.07270877235243,1476.3853449825322,1.016637774967882,0.012373867891255563,
427,1463658,178,3,1.816,5,14,2.3680158955042994,1.89438198219278,18155,,1,0,0,0,1,0,0,0,1.3146137149500858,2.0624358158920795,2.147453429139875,1816,23866.811994918808,0.0,0.08501761324779512,1.182518408116671,
428,17982863,178,10,0.486,12,14,2.419665235174394,1.58768443012507,5647,,0,0,0,0,1,1,0,0,0.7555958662335727,0.2994738193461133,0.2994738193461133,486,4266.849856620985,0.0,0.0,0.6162012743747187,
429,334266,178,4,0.995,6,15,2.131503581600284,1.6615832946162006,9912,,1,1,0,0,1,1,0,0,1.4260372232941172,1.2068212842692518,1.2070921681606963,995,14134.88095729129,0.0,2.708838914443958E-4,1.2131579579504486,
430,1047335,178,12,0.854,14,16,2.080769242887502,2.003737011396942,10070,,1,0,1,0,0,0,0,0,1.888726108575373,1.0920777134662296,1.0933900707848871,854,19019.471913354006,0.0,0.0013123573186575037,1.2803162421368701,
431,29083486,178,5,0.898,7,16,2.043010704597742,1.7582110208661499,8975,,1,0,0,0,0,0,0,0,0.8155347351783374,0.6588856102798717,0.6588856102798717,898,7319.424248225579,0.0,0.0,0.7337256239196789,
432,28426092,178,13,0.517,15,17,2.8033868410827685,1.7504800702370518,5647,,0,0,0,0,1,1,0,0,1.2591033197590173,-0.4124823922892722,0.6013061615851754,517,7110.1564466791715,0.0,1.0137885538744476,1.1630680108030471,
433,10014749,178,11,3.68,13,17,2.1436525748574655,1.7870164247526343,21644,,1,1,1,1,0,0,0,0,0.18298962151654763,-3.888036505995708,0.163496215200307,3680,3960.627368104157,3173.1299850032506,4.051532721196015,0.04442831934790951,
434,17522723,178,14,0.916,16,18,2.2393722797731916,2.3839591694535267,11013,,0,0,0,0,1,1,1,1,2.0067745108428836,1.1811776276847916,1.1815309399830798,916,22100.607687912678,0.0,3.533122982881219E-4,1.289880938846157,
435,11323671,178,17,0.983,19,21,2.4467023512514467,2.1433554306131213,12105,,0,0,1,1,0,0,1,1,3.78219869893306,1.0689071920010602,1.322058667580342,983,45783.51525058469,0.0,0.2531514755792818,1.3449223474876317,
436,26849136,178,15,0.439,17,21,2.939529704091151,1.5423193107246402,4381,,0,0,1,0,0,0,1,0,2.000925310701573,0.5660677019453934,0.5660677019453934,439,8766.053786183591,0.0,0.0,1.2894480682127412,
437,5330516,178,16,0.067,18,27,2.0819251885050343,2.362788586378787,814,,0,0,0,1,0,0,0,0,6.42360218167493,0.09134066623179216,0.09134066623179216,67,5228.812175883393,0.0,0.0,1.363293525847644,
438,29227323,178,21,0.899,23,27,2.289866667720536,2.34983688605903,11232,,0,0,1,1,0,0,0,0,0.0,0.0,0.0,899,0.0,0.0,0.0,0.0,
439,20514086,178,24,0.099,26,28,2.9059940358419714,1.9094677545543877,1212,,0,1,0,0,0,0,0,0,0.0,0.0,0.0,99,0.0,0.0,0.0,0.0,
440,9476318,178,22,1.983,24,28,2.0140481181383487,1.7404432937300023,19824,,1,1,0,0,1,1,0,0,0.14281645681770783,0.06484833589192947,0.06484833589192947,1983,2831.19343995424,0.0,0.0,0.03270213610283886,
441,5043600,178,18,1.869,20,29,2.32665223133093,2.191089847668631,21905,,0,0,1,0,0,0,1,0,1.455267335692319,0.607733276570066,2.2797532674649124,1869,31877.630988340246,0.0,1.6720199908948463,1.2197716786864166,
442,11071920,178,25,3.774,27,29,2.206445992268931,1.8544562126019881,2973,,1,1,0,0,1,1,0,0,3.014605542258583,-2.524532026683329,5.025441330695962,3774,8962.422277134767,0.0,7.549973357379291,1.3315954771319454,
443,13184500,178,19,0.069,21,30,2.373985283413705,1.836327694755373,814,,0,0,0,1,0,0,0,0,1.7780909963148894,-0.0021997469033670225,0.08759183715690277,69,1447.36607100032,0.0,0.0897915840602698,1.2694469153174315,
444,716039,178,20,0.197,22,31,2.352577507361161,2.22628828727763,2430,,0,1,0,1,0,0,0,0,3.5046856351860853,0.2066264976938927,0.26416832957335357,197,8516.386093502188,0.0,0.05754183187946085,1.3409559876819979,
445,6312608,178,28,0.566,30,32,2.679149892289772,2.170916562193949,4771,,0,1,0,1,0,1,0,1,0.6913185098054505,0.22427869107951326,0.27758950590901377,566,3298.2806102818045,0.0,0.053310814829500494,0.49044082316080173,
446,28513148,178,26,1.542,28,32,2.17333794834066,2.431985285331986,1215,,0,1,0,1,0,0,0,0,3.7469580903664474,1.6640037645439638,2.0731560569401823,1542,4552.5540797952335,0.0,0.4091522923962185,1.34445918089506,
447,18405056,178,27,0.229,29,33,2.1164938192267724,1.872941652856166,2236,,0,0,0,0,0,0,1,1,4.753933055252456,-0.4600505028128204,0.31017872659966045,229,10629.794311544492,0.0,0.7702292294124808,1.3544922558937138,
448,14798819,178,29,0.572,31,33,2.0510491150046524,2.2742489881647914,5724,,0,0,0,0,1,0,1,0,0.5003639922432489,0.06894165122483695,0.1264834831042978,572,2864.0834916003564,0.0,0.05754183187946085,0.2211249704620591,
449,25040412,178,23,3.794,25,34,2.273791770050417,1.6131693126324917,40352,,0,0,1,1,0,0,1,1,0.6074554604863925,1.1551779620589984,1.32632977491087,3794,24512.042741546913,0.0,0.17115181285187162,0.34958612939137323,
450,1252679,178,32,0.444,34,36,2.147969756339386,1.6462153895779026,3529,,0,0,0,0,1,1,0,0,1.8061139803805282,0.4615078914861525,0.5649480353289388,444,6373.776236762884,0.0,0.10344014384278626,1.2724054849750874,
451,18463988,178,31,0.52,33,37,2.9708629938230255,2.2959651009573285,6002,,0,0,1,0,0,0,0,0,2.9119002072611413,0.2714736184694724,0.6911324595105218,520,17477.22504398137,0.0,0.41965884104104945,1.3291008836740803,
452,29134709,178,33,0.61,35,39,2.838653007635843,1.5744829612949682,6002,,0,0,1,0,0,0,0,0,1.3937000077299548,0.6794055686899474,0.7351856852332327,610,8364.98744639519,0.0,0.055780116543285345,1.2052224348085783,
453,26446699,178,36,0.048,38,40,2.9509675946286165,1.6598466736299626,484,,0,1,0,0,0,0,0,0,3.392822074596445,0.029690026517375255,0.06427790643356618,48,1642.1258841046792,0.0,0.034587879916190924,1.3391230506992953,
454,29655478,178,30,0.096,32,41,2.074583426207382,1.5118686965971468,1034,,0,0,0,0,0,1,0,0,1.6468445803871148,0.12031424481876411,0.12031424481876411,96,1702.8372961202767,0.0,0.0,1.2532733835287928,
455,20039914,178,38,0.489,40,42,2.5203246636857624,2.2636816304913423,4771,,0,1,0,1,0,1,0,1,0.0,0.0,0.0,489,0.0,0.0,0.0,0.0,
456,27976622,178,39,0.125,41,43,2.715377868625517,2.491734295930271,1188,,0,0,0,0,0,0,1,0,4.76473225152827,0.1693215818063861,0.1693215818063861,125,5660.501914815584,0.0,0.0,1.3545726544510888,
457,23858438,178,37,3.383,39,43,2.820227115775312,1.9196448713550813,5044,,0,0,1,1,0,0,1,1,3.8007034688239756,3.2897371582439874,4.550680647433197,3383,19170.748296748134,0.0,1.2609434891892093,1.3451612909941462,
458,392103,178,34,3.409,36,45,2.603688982291797,1.6792180871511189,33568,,1,0,1,0,0,0,0,0,1.390627810604497,4.091804486107994,4.10590815156529,3409,46680.594346371756,0.0,0.01410366545729719,1.2044318426416223,
459,33039532,178,35,1.617,37,46,2.5391104378180684,2.0521149185994965,15904,,0,1,0,1,0,1,0,1,1.5317674230831049,1.9969207494657994,1.9969207494657994,1617,24361.2290967137,0.0,0.0,1.234954081302288,
460,1724750,178,43,0.056,45,47,2.6736598435979464,1.7710769274715372,463,,0,0,0,0,0,1,0,1,0.0,0.0,0.0,56,0.0,0.0,0.0,0.0,
461,30281417,178,44,0.346,46,48,2.8235513733091846,1.5646877956603236,2753,,0,0,0,0,1,1,1,1,2.1726713941686246,0.4500482121963005,0.4500482121963005,346,5981.364348146224,0.0,0.0,1.3007173762898858,
462,10232255,178,45,1.542,47,51,2.1019114020579477,2.4464000017129237,12610,,0,0,1,1,0,0,1,1,0.0,0.0,0.0,1542,0.0,0.0,0.0,0.0,
463,28134107,178,40,1.701,42,51,2.3071413015276065,1.7273645899966652,20980,,1,0,1,0,0,0,0,0,1.5099444866340828,1.984548283635659,2.093771991277868,1701,31678.635329583056,0.0,0.1092237076422091,1.2309065204455427,
464,23519773,178,41,0.1,43,52,2.141148905581802,1.663317695288061,1034,,0,0,0,0,0,1,0,0,4.770600023639843,0.13546161585669844,0.13546161585669844,100,4932.800424443598,0.0,0.0,1.3546161585669845,
465,23899211,178,42,0.815,44,53,2.638263178374664,1.6358293339877812,10088,,0,0,1,1,0,0,1,1,6.246893505793799,1.1105309970843449,1.1105309970843449,815,63018.66168644784,0.0,0.0,1.3626147203488896,
466,9913968,178,47,1.001,49,53,2.815693308305313,2.290422061423742,7952,,0,1,0,1,0,1,0,1,0.28450914428576785,0.08137627477576365,0.08137627477576365,1001,2262.4167153604258,0.0,0.0,0.08129497979596768,
467,7943178,178,49,0.734,51,55,2.592381442298254,1.8076897165661123,7920,,0,0,0,0,0,0,1,0,1.2316733393815587,0.5379562475270177,0.845651509299124,734,9754.852847901944,0.0,0.3076952617721064,1.15211377288709,
468,28758573,178,50,1.539,52,56,2.0882252313581726,1.691080886739877,1292,,0,0,0,0,0,1,0,0,1.5222757782095173,1.020567423767798,1.8979245380556364,1539,1966.7803054466963,0.0,0.8773571142878386,1.2332193229731232,
469,32268128,178,46,0.265,48,57,2.4791254695854743,2.2517342420266373,2585,,0,0,0,0,0,1,0,0,1.452854130307823,-0.23870728657127005,0.3230997452659583,265,3755.6279268457224,0.0,0.5618070318372284,1.219244321758333,
470,7218914,178,51,0.571,53,57,2.9454830595123234,2.1169508292486547,4381,,0,0,1,0,0,0,1,0,2.001423733592074,0.7169402570806857,0.7362959958410306,571,8768.237376866877,0.0,0.019355738760344944,1.2894851065517174,
471,4063584,178,52,1.481,54,58,2.015953175677585,2.286222420482667,11472,,0,0,0,0,1,1,1,1,1.767000385165191,1.8323113477266186,1.8782533767983371,1481,20271.02841861507,0.0,0.0459420290717186,1.268233205130545,
472,14449691,178,54,2.844,56,58,2.307647829828417,2.2249036409307843,8714,,1,0,0,0,1,0,0,0,0.8670897819452787,2.3232917315598525,2.3472098815598526,2844,7555.820359871159,0.0,0.023918150000000013,0.8253199302249834,
473,20721987,178,53,0.955,55,59,2.0413747247767478,2.1141747301716434,8012,,1,0,1,0,1,0,1,0,2.0002871977177725,1.2313775803312457,1.2313775803312457,955,16026.301028114794,0.0,0.0,1.289400607676697,
474,3155998,178,48,0.368,50,59,2.066331904313283,1.6450120850039638,1546,,0,0,0,0,0,1,0,1,1.449863622860856,0.34330472406679435,0.4484397520443371,368,2241.4891609428832,0.0,0.10513502797754273,1.218586282729177,
475,31748489,180,0,0.383,2,4,2.382812188298857,2.206281523405022,384,,0,0,0,0,0,0,0,1,1.338450097369897,-0.31527126274469847,0.4557369756041732,383,513.9648373900404,0.0,0.7710082383488717,1.1899137744234287,
476,16914662,180,0,1.932,1,5,2.9356900605808525,2.1490431471795626,1932,,0,0,0,0,0,1,0,1,0.6154598323133893,0.21760108971285286,0.6983933367449223,1932,1189.0683960294682,0.0,0.48079224703206946,0.36148723434002195,
477,33199383,180,0,1.932,1,5,2.989486062063244,2.4442773929019257,1932,,0,0,0,0,0,1,0,1,3.2225351918766774,0.6647719531759264,2.5811842191118535,1932,6225.937990705741,0.0,1.916412265935927,1.3360166765589303,
478,28971688,180,0,1.657,1,5,2.335800590398568,2.13848482079695,1657,,0,0,0,1,0,0,0,1,0.31662077324463656,-3.9923950068544802,0.1586298709518635,1657,524.6406212663628,3803.0644431345,4.151024877806344,0.09573317498603712,
479,13224947,180,0,10.952,1,5,2.7303266580491696,2.048711086527648,10952,,0,0,1,0,0,0,1,0,1.500222141919216,10.139141443132662,13.460383132689902,10952,16430.432898299256,777.2773742232366,3.3212416895572394,1.2290342524369888,
480,4864733,180,0,5.882,1,5,2.8894515910564853,2.3999100030214215,5882,,0,0,0,0,1,1,0,0,0.8825725523311051,-0.9558647450890376,5.001561168775801,5882,5191.29175281156,0.0,5.957425913864839,0.8503164176769469,
481,11686103,180,0,9.077,1,5,2.6780896524021105,1.803837875925924,9077,,1,0,0,0,1,0,0,0,2.6855777255802518,5.771690456265927,12.005969861471124,9077,24376.989015091945,13093.24533915573,6.234279405205197,1.3226803857520242,
482,5920086,180,0,10.952,1,5,2.904611945301685,2.2672456009041544,10952,,0,0,1,0,0,0,1,0,1.107811547052958,11.908817159633667,11.908901117917505,10952,12132.752063323995,0.0,8.39582838376955E-5,1.0873722715410432,
483,5972333,180,0,5.59,1,5,2.021596401517301,1.8893967117229842,5590,,0,0,0,0,0,0,1,1,1.0895565153162707,5.844124481554902,6.009651846193356,5590,6090.620920617953,0.0,0.1655273646384543,1.075071886617774,
484,21323949,180,1,0.069,3,7,2.4174216129210118,2.0603304275757006,640,,0,0,0,0,0,0,0,1,1.1040156453555803,0.07485708998493075,0.07485708998493075,69,706.5700130275713,0.0,0.0,1.0848853621004455,
485,2865318,180,3,5.761,5,7,2.9872179924186315,1.8234223113370687,5762,,0,0,1,0,0,0,0,0,2.3670666354093375,7.548768541181832,7.55065305817401,5761,13639.037953228602,0.0,0.0018845169921787367,1.3106497236892918,
486,30948203,180,2,0.334,4,8,2.1407394952943646,1.523911548737194,2401,,0,0,1,0,0,0,0,0,0.6854794133556388,0.16017761299023342,0.16017761299023342,334,1645.8360714668888,0.0,0.0,0.47957369158752516,
487,10287504,180,7,0.358,9,11,2.3491759466467124,1.9328895336584901,2754,,0,0,0,0,1,0,0,0,1.680376393003588,0.36348186578979225,0.4502973894662625,358,4627.756586331881,0.0,0.0868155236764703,1.2578139370565993,
488,33517603,180,10,1.074,12,14,2.554520485594477,1.5793303179245295,11894,,1,1,0,0,1,1,0,0,1.6890659702612387,1.3521024992230843,1.3521024992230843,1074,20089.750650287173,0.0,0.0,1.2589408745093895,
489,1276286,180,8,0.605,10,14,2.2941271223679354,2.1093405976559554,7020,,0,0,1,1,0,0,0,0,2.7379237302812034,0.7973741975198926,0.8011977269316573,605,19220.224586574048,0.0,0.003823529411764708,1.3242937635234004,
490,15528590,180,4,1.469,6,15,2.146384686107162,2.484327457371676,14688,,0,0,0,0,1,0,0,0,1.1285369618557186,1.6163917889088517,1.6163917889088517,1469,16575.950895736794,0.0,0.0,1.1003347780182788,
491,554523,180,9,0.065,11,15,2.8534111729775566,1.6854573080669284,663,,0,0,0,1,0,0,0,1,2.606110166834152,0.06858031757008139,0.08580387025974547,65,1727.851040611043,0.0,0.01722355268966408,1.3200595424576225,
492,29451823,180,5,1.206,7,16,2.2107080769485563,2.193119322508135,10822,,1,1,1,1,0,0,0,0,2.2475330542744816,1.5700367465203975,1.5736379310692354,1206,24322.80271335844,0.0,0.0036011845488380417,1.3048407388633794,
493,28562241,180,12,0.361,14,16,2.9934739835446407,1.9206482269264873,3904,,1,1,0,0,0,0,0,0,2.6005952924291864,0.4764728635874473,0.4764728635874473,361,10152.724021643544,0.0,0.0,1.3198694282200756,
