index,game_number,day,active_networks,last_day_networks,OML,OMH,OFL,OFH,YML,YMH,YFL,YFH,l1_price,l2_price,l3_price,l4_price,l5_price,l6_price,l7_price
508,182,2,8,0,3,4,3,2,2,2,4,2,0.4885,0.3060236666951914,0.24,0.20979403302596444,0.2,0.16470310940896582,0.0
509,182,3,8,1,3,4,3,2,2,2,5,2,0.5225,0.40220949264436034,0.24,0.22886431062802462,0.2,0.16470310940896582,0.0
510,182,4,8,8,3,3,4,2,2,2,5,2,0.6065,0.3345139083413352,0.24966807646411204,0.24,0.2,0.197643731290759,0.0
511,182,5,2,1,1,0,1,1,0,0,1,0,0.4050603022284042,0.288,0.25416210184046606,0.2,0.01,0.0,0.0
512,182,6,3,0,2,0,1,1,1,0,0,0,0.3033087346958885,0.288,0.2,0.06887792959876628,0.01,0.0,0.0
513,183,0,8,0,3,2,1,3,3,1,1,2,0.30000000000000004,0.2,0.19801501403764996,0.14575874230530475,0.13809198661863675,0.0,0.0
514,183,1,8,0,3,3,1,3,3,1,1,2,0.47177633213997056,0.30000000000000004,0.2,0.2,0.2,0.17519773150822293,0.16470310940896582
515,183,2,8,0,3,3,1,3,3,1,1,3,0.4885,0.30000000000000004,0.21296317931440392,0.2,0.2,0.16470310940896582,0.0
516,183,3,8,0,3,3,2,3,3,1,2,3,0.5225,0.33465057830740164,0.24,0.2167965165420632,0.2,0.16470310940896582,0.0
517,183,4,8,8,3,3,3,3,3,1,3,3,0.6065,0.3753059808179908,0.24,0.23650331989573672,0.2,0.197643731290759,0.0
518,183,5,4,0,0,1,3,0,0,0,3,0,0.5525,0.34830347557850777,0.2580014716742592,0.24,0.01,0.0,0.0
519,183,6,5,1,1,1,4,0,0,0,3,0,0.28226810491332854,0.26264549816439586,0.24,0.23717247754891077,0.0,0.0,0.0
520,183,7,5,0,2,2,3,0,1,1,2,0,0.2846069730586929,0.24228453393097502,0.24,0.23703756209336727,0.0,0.0,0.0
521,183,8,5,1,3,2,3,0,1,1,2,0,0.27344575349483397,0.24228453393097502,0.24,0.22794717158708663,0.0,0.0,0.0
522,183,9,4,1,2,2,3,0,1,1,2,0,0.24228453393097502,0.24,0.21920539755672186,0.01,0.0,0.0,0.0
523,183,10,4,1,2,3,2,1,1,2,1,1,0.24156034425196962,0.24,0.19925770637906018,0.14185589999999998,0.01,0.0,0.0
524,183,11,4,1,2,2,2,1,1,2,1,2,0.24101625790402098,0.24,0.2,0.15483487389999995,0.09434852397048497,0.01,0.0
525,183,12,5,1,2,1,3,1,0,1,1,2,0.24062645593822898,0.24,0.2,0.15808640625189993,0.05411218069541209,0.01,0.0
526,183,13,5,1,2,1,2,1,0,1,0,3,0.3214381724554854,0.24,0.23983350821080282,0.2,0.13549999999999998,0.03103522955514317,0.0
527,183,14,6,2,3,2,1,1,0,1,0,3,0.2907190862277427,0.24,0.2,0.14739689596076583,0.01912333430013245,0.0,0.0
528,183,15,4,1,2,1,1,1,0,0,0,2,0.27535954311387134,0.24,0.175,0.09814235304875435,0.010967901537826463,0.0,0.0
529,184,0,8,0,1,2,1,2,1,2,3,4,0.30000000000000004,0.2958343380801049,0.2,0.2,0.19319899604097576,0.16470310940896582,0.13574453670883238
530,184,1,8,0,1,2,1,2,1,2,4,4,0.4799801809774185,0.34312545213604717,0.29488783502760624,0.2,0.2,0.2,0.1722195145305594
531,184,2,8,0,1,2,1,2,1,3,4,5,0.5395539269386642,0.4885,0.2954283966696134,0.2184954319654157,0.2,0.2,0.16470310940896582
532,184,3,8,0,1,2,2,3,1,3,5,6,0.9412085628331811,0.5225,0.2576822576910362,0.24,0.238356666731072,0.2,0.16470310940896582
533,184,4,8,8,2,3,2,3,2,4,5,6,0.6721523300402809,0.6065,0.288,0.27566186864115205,0.2,0.197643731290759,0.10491489609672719
534,184,5,4,0,1,1,1,2,1,2,2,2,0.8429232793471294,0.5335000000000001,0.30071953250063277,0.288,0.2,0.01,0.0
535,184,6,5,0,2,2,2,3,1,2,2,2,0.5394567915129188,0.30613248408564414,0.288,0.2,0.01,0.0,0.0
536,184,7,5,0,2,2,2,4,1,2,2,2,0.4808127538952045,0.2922034560597473,0.288,0.155951,0.01,0.0,0.0
537,184,8,5,0,2,2,2,4,1,2,3,2,0.3945691051809911,0.288,0.2789081988090288,0.18363087099999997,0.01,0.0,0.0
538,184,9,6,0,2,2,2,4,2,2,3,2,0.288,0.2825340053935461,0.24594354158567053,0.24117591126646032,0.19912403219099997,0.01,0.0
539,184,10,7,1,2,2,3,4,2,2,3,2,0.28907602011203715,0.26967870814813977,0.24,0.2367076788177307,0.1835,0.01,0.0
540,184,11,6,2,2,3,3,5,2,3,2,3,0.2734019630727349,0.2574083269273994,0.24,0.2,0.1560027771224388,0.01,0.0
541,184,12,6,1,2,3,3,5,2,3,2,2,0.24,0.22058137274728826,0.10682445567487073,0.10115186456880683,0.01,0.0,0.0
542,184,13,6,2,3,3,2,4,3,3,1,1,0.2300664012902298,0.2,0.10595099999999998,0.0670092595894349,0.05058137976205128,0.01,0.0
543,184,14,5,1,2,1,2,3,2,2,1,0,0.20711709277109944,0.2,0.07959393999999996,0.04212926593966308,0.029010191641828074,0.01,0.0
544,184,15,5,1,2,2,2,2,2,3,1,0,0.2,0.2,0.18512487641239955,0.044818303599999956,0.024922786372248335,0.016638360263295862,0.01
545,184,16,4,3,1,1,2,2,2,3,1,0,0.175,0.16666666666666669,0.14097132893709427,0.01442570201020638,0.010252249784578038,0.01,0.005759487975599942
546,184,17,4,2,2,1,3,1,1,1,1,0,0.16666666666666669,0.1618823696310092,0.01,0.008592859069925306,0.005880024080197964,0.0,0.0
547,184,18,3,1,1,1,4,2,0,1,0,0,0.13888888888888892,0.13378408936642175,0.061855900000000005,0.01,0.004771008524272752,0.003372399610836339,0.0
548,184,19,3,2,1,1,4,2,0,1,0,0,0.18426937374621186,0.11574074074074077,0.01,0.0025826918735916467,0.0020780102508045515,0.0,0.0
549,184,20,3,0,2,0,3,2,1,0,0,0,0.1799199701521646,0.11574074074074077,0.04250000000000001,0.01,0.0014715776667040558,0.0011918116091951883,0.0
550,184,21,3,1,2,0,3,2,2,1,1,1,0.1809033082192173,0.175,0.11574074074074077,0.01,9.634297129629513E-4,7.343722650713048E-4,0.0
551,184,22,3,1,2,0,3,1,2,1,2,1,0.14341189542092225,0.11574074074074077,0.01,5.057809834533979E-4,4.5250660385003414E-4,0.0,0.0
552,184,23,3,0,2,0,2,0,3,2,3,2,0.2,0.15910828099097088,0.11574074074074077,0.01,3.780525780321223E-4,2.595283750391293E-4,0.0
553,184,24,3,0,2,0,2,0,3,2,4,2,0.2,0.19690158421839693,0.11574074074074077,0.01,1.911069768515455E-4,1.5991658342417322E-4,0.0
554,184,25,4,0,2,0,2,0,3,3,4,3,0.2,0.19587283691622592,0.11574074074074077,0.01,1.2324342656169437E-4,9.853764024918218E-5,0.0
555,184,26,4,1,2,0,2,0,4,3,4,3,0.21164101825740875,0.11574074074074077,0.01,1.6266335486645494E-4,6.0717070975201446E-5,0.0,0.0
556,184,27,4,1,1,0,2,1,4,3,4,4,0.20574682904661998,0.175,0.11574074074074077,0.01,2.197624933119296E-4,3.4823365301762156E-5,0.0
557,184,28,3,1,2,0,3,1,4,2,4,3,0.21486756316748903,0.175,0.11574074074074077,0.01,3.499403705403891E-4,2.1457513466687755E-5,0.0
558,184,29,4,1,2,0,3,1,4,3,4,3,0.1672967564887105,0.11574074074074077,0.01,5.779590069221281E-4,2.47980513494519E-5,0.0,0.0
559,184,30,3,1,1,0,4,2,3,3,4,3,0.19945841356239125,0.11574074074074077,0.01,7.988941212992623E-4,2.7601099083737196E-5,0.0,0.0
560,184,31,3,1,2,0,5,2,3,2,4,2,0.20956694200845674,0.11574074074074077,0.01,0.001134824763690098,3.072098931866743E-5,0.0,0.0
561,184,32,3,0,3,0,4,1,3,2,2,1,0.20170249416574296,0.11574074074074077,0.01,0.0016597311835448293,3.4193536346303006E-5,0.0,0.0
562,184,33,4,1,3,1,4,2,3,2,2,1,0.21985617638835947,0.2,0.11574074074074077,0.01,0.002504199809438379,4.18644629999281E-5,0.0
563,184,34,4,1,2,1,4,3,1,1,1,1,0.20855876838269713,0.2,0.11574074074074077,0.01,0.004654299145220342,4.83819853964514E-5,0.0
564,184,35,4,0,3,2,4,3,1,0,1,0,0.2,0.1828170837307495,0.11574074074074077,0.01,0.009050084980378783,5.591416545594904E-5,0.0
565,184,36,4,1,3,2,5,4,1,0,2,1,0.2097000802589457,0.2,0.11574074074074077,0.012184137858855037,0.01,7.108086326591729E-5,0.0
566,184,37,4,1,3,3,5,5,1,0,2,1,0.2,0.19734812925384154,0.11574074074074077,0.01,8.214683868045018E-5,4.9E-324,0.0
567,184,38,4,1,2,3,4,5,1,0,1,1,0.17560503883788567,0.11574074074074077,0.01,1.0057553724976438E-4,1.0E-323,0.0,0.0
568,184,39,4,1,2,3,3,5,1,0,1,1,0.2,0.12993786983220623,0.11574074074074077,0.01,1.071783212702114E-4,1.5E-323,0.0
569,184,40,3,0,2,3,3,4,1,0,2,1,0.2,0.16272330248838388,0.11574074074074077,0.01,1.1929322281498975E-4,4.9E-324,0.0
570,184,41,3,1,2,4,3,4,1,1,2,1,0.2,0.1418852987066416,0.11574074074074077,0.01,1.4605528548147036E-4,1.0E-323,0.0
571,184,42,3,2,1,3,3,3,1,1,3,1,0.2,0.17341882707219974,0.11574074074074077,0.01,1.6256464467586835E-4,4.9E-324,0.0
572,184,43,3,1,1,3,2,2,1,1,2,1,0.2,0.17004250309899482,0.11574074074074077,0.01,1.8094013928680514E-4,1.0E-323,0.0
573,184,44,3,1,1,3,3,2,1,1,3,2,0.2,0.16838052718047558,0.11574074074074077,0.01,1.0377550278585776E-4,4.9E-324,0.0
574,184,45,4,2,0,2,3,3,1,1,3,3,0.2,0.15335377420982194,0.1241155677723823,0.11574074074074077,0.01,5.951888299028692E-5,1.0E-323
575,184,46,4,1,1,1,3,2,2,0,3,2,0.2,0.1736371096699859,0.1215591800793586,0.11574074074074077,0.01,6.878487197253927E-5,4.9E-324
576,184,47,4,1,2,1,2,2,2,0,2,2,0.2,0.13604133386004466,0.11574074074074077,0.01,7.949340401853212E-5,1.0E-323,0.0
577,184,48,3,0,2,1,3,3,1,0,2,2,0.2,0.11574074074074077,0.01,8.84789409417669E-5,4.9E-324,0.0,0.0
578,184,49,3,1,2,1,3,3,1,1,2,2,0.2,0.11574074074074077,0.01,9.42875834145939E-5,1.0E-323,0.0,0.0
579,184,50,3,1,2,1,3,3,1,1,2,2,0.11574074074074077,0.01,1.1052531959233819E-4,1.5E-323,0.0,0.0,0.0
580,184,51,3,0,1,1,2,3,0,1,2,3,0.09645061728395064,0.01,1.1196214874703858E-4,1.0E-323,0.0,0.0,0.0
581,184,53,3,1,1,0,3,3,0,1,3,3,0.17934303151504047,0.0803755144032922,0.01,5.301407743172276E-5,1.5E-323,0.0,0.0
582,184,54,2,0,1,0,2,3,0,1,2,2,0.2158289994082198,0.0803755144032922,0.01,5.098098756221619E-5,4.9E-324,0.0,0.0
584,186,0,8,0,4,2,0,2,3,2,0,3,0.30000000000000004,0.2958343380801049,0.2,0.2,0.1848392484056965,0.16470310940896582,0.14528836437353054
585,186,1,8,0,4,3,0,3,3,3,0,4,0.46916350351213065,0.34312545213604717,0.2928131652696871,0.2,0.2,0.2,0.18432779827462772
586,186,2,8,0,4,3,0,3,3,4,0,5,0.4885,0.4382588049468458,0.2917364433261119,0.24,0.2338572490871948,0.2,0.16470310940896582
587,186,3,8,1,4,4,0,3,3,5,0,5,0.5225,0.4370931275422639,0.27045824714183164,0.25570753834783194,0.24,0.2,0.16470310940896582
588,186,4,8,8,4,3,1,2,3,4,0,4,0.6065,0.3867245747390854,0.27532649559038463,0.26382751831335616,0.24,0.197643731290759,0.0
589,186,5,3,0,0,1,2,1,0,1,1,1,0.43306105996185285,0.28028237251101157,0.24,0.2,0.01,0.0,0.0
590,186,6,3,0,0,1,2,1,0,1,1,2,0.273100994506751,0.2626245830428178,0.24,0.2,0.01,0.0,0.0
591,186,7,4,0,0,1,2,2,0,1,1,2,0.2517539662159609,0.2506751645143696,0.24,0.2,0.01,0.0,0.0
592,186,8,5,0,1,1,3,2,1,1,2,2,0.2514085353459176,0.24,0.23926944452896576,0.2096157325006276,0.2,0.01,0.0
593,186,9,5,1,2,1,4,2,2,1,3,2,0.26140011786079453,0.2423799473078423,0.24,0.22328045194395435,0.2,0.01,0.0
594,186,10,6,1,2,1,4,2,2,1,3,3,0.3536590162785345,0.24,0.2380401040478715,0.23135165970533544,0.2,0.13717030999999996,0.01
595,186,11,6,0,2,1,4,2,3,1,4,2,0.3249492047385296,0.24653989616499072,0.24,0.2380401040478715,0.2,0.15533331514809995,0.01
596,186,12,6,1,3,1,4,2,4,1,4,2,0.2948624071154063,0.24,0.23532233088948362,0.20885832395421103,0.2,0.1515,0.01
597,186,13,5,3,3,0,4,2,5,0,4,2,0.2622196733101516,0.24184316333876885,0.24,0.19662641758642652,0.01,0.0,0.0
598,186,14,3,3,2,0,3,2,3,0,3,2,0.24,0.21726390689099243,0.2,0.14775477216898714,0.09177688565855306,0.01,0.0
599,186,15,2,1,1,0,3,1,2,0,2,0,0.2,0.2,0.19024002625837846,0.10735775525184967,0.05263725611617822,0.01,0.0
600,186,16,3,0,1,0,3,1,2,0,2,0,0.2,0.2,0.17603303285681904,0.07507029481606625,0.03018930868659227,0.01,0.0
601,186,17,4,1,1,1,3,1,2,0,2,0,0.2,0.2,0.1782910329919424,0.08127900345779251,0.017314625157564694,0.01,0.0
602,186,18,5,0,0,2,2,1,1,1,1,0,0.21383685612492936,0.2,0.2,0.16666666666666669,0.08867342514796049,0.055499999999999966,0.01
603,186,19,5,1,0,2,3,2,1,1,2,1,0.2,0.18173069681136514,0.16666666666666669,0.11590000596795909,0.01,0.006843207216000427,0.0
604,186,20,4,1,0,2,2,2,1,1,2,2,0.2,0.16666666666666669,0.12633865982375425,0.023499999999999993,0.01,0.004216657687165967,0.0
605,186,21,5,2,0,1,2,2,2,1,3,3,0.2,0.18194633942090216,0.16666666666666669,0.13676924666339021,0.01,0.002598226458664456,0.0
606,186,22,3,1,1,0,1,1,2,1,2,2,0.2,0.16666666666666669,0.1611594085791259,0.1487790884581669,0.01,0.0016009790766395523,0.0
607,186,23,4,1,1,0,1,0,3,2,3,2,0.16666666666666669,0.15245412596409477,0.13080227222958946,0.01,9.864936889123742E-4,0.0,0.0
608,186,24,3,1,1,1,0,0,3,2,2,2,0.20509822503427572,0.13888888888888892,0.08269225923185712,0.01,5.657886578703585E-4,0.0,0.0
609,186,25,3,1,0,2,0,0,3,3,2,2,0.21016905117423257,0.13888888888888892,0.04923597320174186,0.01,3.24499597891676E-4,0.0,0.0
610,186,26,3,0,0,3,0,0,2,3,2,2,0.22905430966859597,0.2,0.13888888888888892,0.02732366726789504,0.01,1.8611187687680238E-4,0.0
611,186,27,3,0,0,3,1,0,2,3,3,2,0.233149427036758,0.2,0.13888888888888892,0.014482382929368447,0.01,1.1467869546176339E-4,0.0
612,186,28,4,1,1,3,1,0,3,3,3,2,0.2243664404591773,0.2,0.13888888888888892,0.01,0.006995480281957169,7.066289058767255E-5,0.0
613,186,29,4,1,2,2,1,0,3,3,3,2,0.21848015178812438,0.2,0.13888888888888892,0.010724920568228099,0.01,4.354116591664795E-5,0.0
614,186,30,4,1,3,2,1,0,3,3,2,2,0.2,0.1920093735934053,0.16690142368075384,0.13888888888888892,0.011858567875262897,0.01,2.6829260926269005E-5
615,186,31,3,0,3,2,2,0,2,2,1,1,0.24203731656942756,0.2,0.13888888888888892,0.015782303460586747,0.01,1.756145090992274E-5,0.0
616,186,32,4,3,4,2,2,0,3,2,1,1,0.2303961623636528,0.2,0.13888888888888892,0.020669087181464093,0.01,2.0295443929755872E-5,0.0
617,186,33,4,0,2,2,1,0,1,2,0,1,0.2,0.14727354334401316,0.13888888888888892,0.01,0.006589280020536516,2.3455069083906156E-5,0.0
618,186,34,4,1,2,2,1,0,1,2,1,1,0.14227503397552993,0.13888888888888892,0.010376557795716446,0.01,2.7106589421492287E-5,0.0,0.0
619,186,35,4,2,2,1,1,1,1,1,1,2,0.20679884236267193,0.13888888888888892,0.010693990932159714,0.01,3.017058275675067E-5,0.0,0.0
620,186,36,4,0,3,1,0,1,2,2,1,2,0.13888888888888892,0.1303057397699331,0.10085331318161783,0.01,0.007476353522430118,3.3580914578659984E-5,0.0
621,186,37,4,1,3,1,1,2,2,2,1,2,0.1948471555465729,0.16624902729660052,0.11574074074074077,0.01,0.002796773220881163,3.880884173163763E-5,0.0
622,186,38,3,2,4,1,2,2,2,1,1,1,0.18936327646904777,0.164851113195069,0.11574074074074077,0.01,8.711690722307416E-4,4.485066042568156E-5,0.0
623,186,39,2,1,2,1,2,2,1,0,0,1,0.18448741462704665,0.11574074074074077,0.01,2.113803400401428E-4,5.18330785167423E-5,0.0,0.0
624,186,40,3,1,2,1,1,0,1,0,0,1,0.2,0.11574074074074077,0.11400092592563744,0.01,5.769293747928E-5,5.769203054688227E-5,0.0
625,186,41,4,1,1,2,0,0,1,1,0,1,0.2,0.11574074074074077,0.1098150405160443,0.1,0.01,7.334097364051339E-5,5.7690217456460125E-5
626,186,42,3,0,0,2,0,0,0,1,0,2,0.2,0.19115746459231317,0.11574074074074077,0.01,4.5191351149271995E-5,2.596962850655818E-5,0.0
627,186,43,4,1,0,2,0,0,1,2,0,2,0.20018511751072582,0.2,0.11574074074074077,0.01,5.029955552642995E-5,8.834551940208185E-6,0.0
628,186,44,4,2,1,2,1,1,1,1,0,2,0.24109415371894422,0.20818062177061908,0.11574074074074077,0.01,5.598516578535996E-5,2.4224927043474164E-6,0.0
629,186,45,3,0,1,2,1,2,1,1,0,1,0.23734892710962957,0.2,0.11574074074074077,0.01,5.94022203790694E-5,4.88440643051237E-7,0.0
630,186,46,4,0,1,2,1,2,1,1,1,2,0.2338214111092365,0.2,0.16992399430865704,0.11574074074074077,0.01,3.4069252465109564E-5,5.948719609115134E-8
631,186,47,4,1,2,2,2,2,1,1,1,2,0.23068404886353294,0.2,0.13771477700503496,0.11574074074074077,0.01,2.0992843087829908E-5,1.6387340468047797E-8
632,186,48,3,1,2,3,2,3,0,1,1,3,0.22787599671664222,0.2,0.14637845279546458,0.11574074074074077,0.01,1.2935401543123663E-5,3.3270306855697735E-9
633,186,49,3,2,2,2,3,4,0,1,1,3,0.20023491741744723,0.17,0.11574074074074077,0.01,7.970555125944253E-6,1.4631564593308662E-11,0.0
634,186,51,2,0,1,3,2,4,0,1,1,2,0.16991073073563082,0.15000000000000002,0.11574074074074077,0.01,4.571392334158436E-6,1.0E-323,0.0
635,186,53,3,2,1,3,2,5,0,1,1,3,0.16023926476089737,0.11574074074074077,0.01,2.621853502371558E-6,4.9E-324,0.0,0.0
636,186,54,3,0,0,1,1,3,1,2,2,4,0.21647416265682656,0.11574074074074077,0.01,1.3794882202727951E-6,1.5E-323,0.0,0.0
638,187,0,8,0,1,1,1,1,2,4,2,4,0.30000000000000004,0.2958343380801049,0.2,0.2,0.16580859133653486,0.16470310940896582,0.15623804290079213
639,187,1,8,0,1,1,1,1,2,4,3,4,0.3813505061541375,0.34312545213604717,0.29488783502760624,0.2,0.2,0.2,0.19175929396661592
640,187,2,8,0,2,2,2,2,2,4,3,4,0.4885,0.34312545213604717,0.2954283966696134,0.24328561070925686,0.24,0.2,0.16470310940896582
641,187,3,8,1,2,2,3,2,2,4,3,4,0.5609627893033635,0.5225,0.288,0.2654002727227283,0.25946379679382187,0.2,0.16470310940896582
642,187,4,8,8,3,3,3,2,2,4,2,4,1.0704548614455012,0.6065,0.28952515751322433,0.288,0.25569717930579455,0.2,0.197643731290759
643,187,5,2,0,2,2,3,2,0,0,1,1,0.7338516683325402,0.34559999999999996,0.2947366103484624,0.2,0.01,0.0,0.0
644,187,6,3,1,2,3,3,3,0,0,1,1,0.34559999999999996,0.3300460562682082,0.3200113697071335,0.2,0.01,0.0,0.0
645,187,7,4,2,1,2,3,3,0,0,1,2,0.34653185677880516,0.288,0.20405052972605053,0.1618559,0.01,0.0,0.0
646,187,8,4,0,1,2,1,2,0,1,0,1,0.288,0.21188436679375297,0.1890692839,0.1227157386153479,0.1212861498725818,0.01,0.0
647,187,9,5,0,2,3,1,2,0,1,0,1,0.269558742989557,0.24,0.2,0.18881819847599998,0.11970700546403243,0.06956185196717118,0.01
648,187,10,5,2,2,4,1,2,0,1,0,1,0.24,0.2376440406395024,0.2,0.1835,0.06774497949229241,0.042862726287909485,0.01
649,187,11,5,2,2,3,1,1,0,0,1,1,0.22210371416919203,0.2,0.2,0.03539780810322704,0.026411218978173494,0.01,0.0
650,187,12,4,0,1,2,0,0,0,1,1,1,0.23920216347570789,0.2,0.043510720787899866,0.015147758476646732,0.01,0.0,0.0
651,187,13,4,1,1,2,0,0,0,1,1,2,0.23484859801010718,0.2,0.2,0.04808137274897369,0.01,0.007969993122487676,0.0
652,187,14,3,0,1,2,0,0,1,2,1,2,0.2,0.14594279243660507,0.053536218681195534,0.01,0.004910962317204139,0.0,0.0
653,187,15,3,1,1,2,0,0,1,3,1,2,0.19450651810724456,0.16666666666666669,0.05910377684359709,0.01,0.0028166087725976755,0.0,0.0
654,187,16,3,2,1,2,0,0,2,4,1,3,0.18417967391603068,0.16666666666666669,0.04250805804030473,0.01,0.0016154237123918076,0.0,0.0
655,187,17,2,1,1,1,1,0,2,2,2,2,0.20728845623030243,0.16666666666666669,0.024604334730598375,0.01,9.265020388866352E-4,0.0,0.0
656,187,18,2,1,1,1,1,0,2,2,2,2,0.1760309818856406,0.16666666666666669,0.015277672930698696,0.01,5.313813468728462E-4,0.0,0.0
657,187,19,2,1,1,2,1,0,1,2,1,1,0.17502093323581985,0.16666666666666669,0.01,0.00890730530720035,3.0476580077871783E-4,0.0,0.0
658,187,20,3,1,0,1,0,0,1,3,0,1,0.2,0.16666666666666669,0.16088685600572616,0.01,0.004985215409312112,1.747938535496219E-4,0.0
659,187,21,4,1,1,1,1,0,2,2,1,1,0.20698362558068278,0.2,0.16666666666666669,0.04549999999999996,0.01,0.002721514237199516,1.0770473887098634E-4
660,187,22,3,1,2,0,2,0,2,1,1,1,0.2,0.16666666666666669,0.01,0.0015131831739559007,7.049957468626802E-5,0.0,0.0
661,187,23,2,0,2,0,2,0,3,1,1,0,0.2,0.16666666666666669,0.013499999999999956,0.01,7.875943436075573E-4,4.0433973567688724E-5,0.0
662,187,24,2,1,2,0,2,1,3,1,1,1,0.16666666666666669,0.01,3.981318545047159E-4,2.4914666483898787E-5,0.0,0.0,0.0
663,187,25,2,0,2,0,2,1,2,0,1,2,0.13888888888888892,0.10900102497990662,2.0125712539442275E-4,1.3108851770503344E-5,0.0,0.0,0.0
664,187,26,3,0,2,1,2,2,2,0,1,2,0.11574074074074077,0.0645910781963808,9.178413107168051E-5,6.897222359050333E-6,0.0,0.0,0.0
665,187,27,3,2,2,1,2,2,2,0,1,3,0.09645061728395064,0.042336841957172654,1.0276776407750798E-4,3.628973544214332E-6,0.0,0.0,0.0
666,187,28,2,1,2,1,3,3,1,0,1,2,0.0803755144032922,0.01,1.0276776407750798E-4,1.9093844302883706E-6,0.0,0.0,0.0
667,187,29,3,0,3,1,4,2,2,0,2,1,0.06697959533607684,0.01,1.1764837257328475E-4,2.0347355181368022E-6,0.0,0.0,0.0
668,187,30,3,2,3,1,4,2,3,0,3,1,0.2631663450350614,0.0558163294467307,0.01,8.698483815996105E-5,2.1683159049024833E-6,0.0,0.0
669,187,31,4,2,3,1,4,2,2,0,2,1,0.18263778299612865,0.0558163294467307,0.01,1.0194801413265003E-4,2.300659066158206E-6,0.0,0.0
670,187,32,3,1,1,2,2,3,1,0,1,1,0.2,0.17428179917069508,0.0558163294467307,0.01,1.4052974213450112E-4,1.3195084975090465E-6,0.0
671,187,33,3,1,1,2,1,2,2,0,2,1,0.16878503628360458,0.0558163294467307,0.01,2.3027570788476345E-4,8.130567252578704E-7,0.0,0.0
672,187,34,3,0,0,2,0,1,2,1,2,1,0.09108423515727107,0.0558163294467307,0.022653578730045486,2.7341333275467415E-4,4.6631648892077265E-7,0.0,0.0
673,187,35,3,0,0,2,1,2,2,1,3,2,0.08453895768464693,0.0558163294467307,0.0342492735015348,3.860942757881965E-4,2.6744882747317527E-7,0.0,0.0
674,187,36,4,1,0,2,2,3,2,1,4,3,0.2,0.0558163294467307,0.04109912820184176,5.293020703445268E-4,1.5339126326482755E-7,0.0,0.0
675,187,37,5,0,0,2,3,4,2,1,5,3,0.2,0.0558163294467307,0.049318953842210106,7.452602069751094E-4,1.7072984470796733E-7,0.0,0.0
676,187,38,5,0,0,2,3,4,2,2,5,3,0.2,0.05918274461065213,0.0558163294467307,0.0010797374669041274,1.9002829270453243E-7,0.0,0.0
677,187,39,5,1,1,2,3,4,3,2,5,3,0.2,0.0558163294467307,0.05540306879103097,0.0016127893977491863,2.1150814077038925E-7,0.0,0.0
678,187,40,5,0,1,2,4,5,2,2,5,4,0.2,0.0558163294467307,0.05540306879103097,0.002488623183048661,2.3541596346237019E-7,0.0,0.0
679,187,41,5,1,1,2,4,6,2,2,5,5,0.2,0.06648368254923716,0.0558163294467307,0.003975229116965987,2.620262068923392E-7,0.0,0.0
680,187,42,4,2,2,1,4,5,2,2,5,5,0.062704006729616,0.0558163294467307,0.005281284440575763,3.2080877310725626E-7,0.0,0.0,0.0
681,187,43,4,1,2,2,3,5,1,2,3,5,0.05892433090999485,0.0558163294467307,0.006871845722658028,3.418698690617476E-7,0.0,0.0,0.0
682,187,44,5,2,3,2,4,6,1,1,3,5,0.0558163294467307,0.04376935302554676,0.008734476429126812,3.6431362596565137E-7,0.0,0.0,0.0
683,187,45,5,3,2,3,3,5,1,2,2,4,0.09605045088155957,0.046513607872275584,0.01,0.006130224947898973,3.882308155102964E-7,0.0,0.0
684,187,46,3,1,2,2,2,2,2,1,1,1,0.10463361159989003,0.046513607872275584,0.01,4.7532593431565305E-7,4.9E-324,0.0,0.0
685,187,47,3,0,2,2,1,1,3,2,1,1,0.09478614361049442,0.046513607872275584,0.01,5.065310819034757E-7,1.0E-323,0.0,0.0
686,187,48,3,1,2,2,2,2,3,2,2,2,0.046513607872275584,0.01,5.397848474304388E-7,1.5E-323,0.0,0.0,0.0
687,187,49,4,1,1,3,2,2,2,2,2,2,0.038761339893562986,0.01,5.468020504470345E-7,4.9E-324,0.0,0.0,0.0
688,187,50,4,1,1,3,2,3,2,2,2,3,0.09110884946102007,0.032301116577969156,0.01,6.093015248131305E-7,1.0E-323,0.0,0.0
689,187,51,5,2,1,3,2,3,2,2,1,2,0.1818630936261046,0.032301116577969156,0.01,6.493021699171125E-7,1.0E-323,0.0,0.0
